year,country_origin_id,country_destination_id,hs92_product_id,export_val,export_val_pct
2016,ARM,ALL,570241,55888,0.0031%
2016,ARM,ALL,570242,10392,0.00058%
2016,ARM,ALL,570299,153,0.0000086%
2016,ARM,ALL,570390,10619,0.00059%
2016,ARM,ALL,570490,238818,0.013%
2016,ARM,ALL,570500,98293,0.0055%
2016,ARM,ALL,580135,4542,0.00025%
2016,ARM,ALL,580136,17787,0.0010%
2016,ARM,ALL,580219,1096,0.000061%
2016,ARM,ALL,580220,567,0.000032%
2016,ARM,ALL,580410,5761,0.00032%
2016,ARM,ALL,580421,196,0.000011%
2016,ARM,ALL,580429,246,0.000014%
2016,ARM,ALL,580610,462,0.000026%
2016,ARM,ALL,580620,816,0.000046%
2016,ARM,ALL,580632,148,0.0000083%
2016,ARM,ALL,580639,23,0.0000013%
2016,ARM,ALL,580710,4480,0.00025%
2016,ARM,ALL,580810,228,0.000013%
2016,ARM,ALL,580890,1347,0.000075%
2016,ARM,ALL,581092,325,0.000018%
2016,ARM,ALL,581100,162,0.0000091%
2016,ARM,ALL,590310,10033,0.00056%
2016,ARM,ALL,590320,2556,0.00014%
2016,ARM,ALL,590390,67814,0.0038%
2016,ARM,ALL,590700,2011,0.00011%
2016,ARM,ALL,591190,102,0.0000057%
2016,ARM,ALL,600110,205,0.000011%
2016,ARM,ALL,600192,613,0.000034%
2016,ARM,ALL,600210,3215,0.00018%
2016,ARM,ALL,600230,18787,0.0011%
2016,ARM,ALL,600242,1591215,0.089%
2016,ARM,ALL,600243,4575,0.00026%
2016,ARM,ALL,600249,197,0.000011%
2016,ARM,ALL,600292,4612,0.00026%
2016,ARM,ALL,600293,3482,0.00019%
2016,ARM,ALL,610120,12660,0.00071%
2016,ARM,ALL,610210,1295,0.000072%
2016,ARM,ALL,610220,6303,0.00035%
2016,ARM,ALL,610230,54553,0.0031%
2016,ARM,ALL,610290,79,0.0000044%
2016,ARM,ALL,610319,45190,0.0025%
2016,ARM,ALL,610322,46760,0.0026%
